ESTACAO,lat,lon,lvl,week,precipitation_avg,precipitation_max
A611,-22.35,-43.7,367.0,201501,2.857142857142857,15.8
A611,-22.35,-43.7,367.0,201502,0.0,0.0
A611,-22.35,-43.7,367.0,201503,2.914285714285714,12.0
A611,-22.35,-43.7,367.0,201504,3.5142857142857147,12.8
A611,-22.35,-43.7,367.0,201505,9.657142857142857,28.2
A611,-22.35,-43.7,367.0,201506,3.685714285714286,16.4
A611,-22.35,-43.7,367.0,201507,7.971428571428572,29.8
A611,-22.35,-43.7,367.0,201508,0.0571428571428571,0.4
A611,-22.35,-43.7,367.0,201509,2.628571428571429,8.8
A611,-22.35,-43.7,367.0,201510,5.342857142857143,17.2
A611,-22.35,-43.7,367.0,201511,1.0,4.8
A611,-22.35,-43.7,367.0,201512,3.857142857142857,14.2
A611,-22.35,-43.7,367.0,201513,4.885714285714286,19.4
A611,-22.35,-43.7,367.0,201514,3.6000000000000005,22.6
A611,-22.35,-43.7,367.0,201515,0.0,0.0
A611,-22.35,-43.7,367.0,201516,6.485714285714286,40.8
A611,-22.35,-43.7,367.0,201517,0.0857142857142857,0.4
A611,-22.35,-43.7,367.0,201518,0.6571428571428571,2.4
A611,-22.35,-43.7,367.0,201519,0.7714285714285715,3.2
A611,-22.35,-43.7,367.0,201520,0.0857142857142857,0.2
A611,-22.35,-43.7,367.0,201521,0.4285714285714286,2.6
A611,-22.35,-43.7,367.0,201522,1.885714285714286,11.8
A611,-22.35,-43.7,367.0,201523,0.1142857142857143,0.2
A611,-22.35,-43.7,367.0,201524,0.7999999999999999,3.0
A611,-22.35,-43.7,367.0,201525,0.7142857142857143,3.8
A611,-22.35,-43.7,367.0,201526,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201527,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201528,0.0,0.0
A611,-22.35,-43.7,367.0,201529,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201530,0.3142857142857143,1.8
A611,-22.35,-43.7,367.0,201531,0.0,0.0
A611,-22.35,-43.7,367.0,201532,0.0,0.0
A611,-22.35,-43.7,367.0,201533,0.2571428571428572,1.6
A611,-22.35,-43.7,367.0,201534,1.7142857142857142,10.8
A611,-22.35,-43.7,367.0,201535,0.2857142857142857,1.8
A611,-22.35,-43.7,367.0,201536,3.685714285714286,9.0
A611,-22.35,-43.7,367.0,201537,0.5714285714285714,3.2
A611,-22.35,-43.7,367.0,201538,0.0,0.0
A611,-22.35,-43.7,367.0,201539,0.4,1.0
A611,-22.35,-43.7,367.0,201540,0.0,0.0
A611,-22.35,-43.7,367.0,201544,0.7999999999999999,2.8
A611,-22.35,-43.7,367.0,201545,0.8857142857142856,5.6
A611,-22.35,-43.7,367.0,201546,2.8000000000000003,8.4
A611,-22.35,-43.7,367.0,201547,1.6285714285714286,5.4
A611,-22.35,-43.7,367.0,201548,7.542857142857143,21.0
A611,-22.35,-43.7,367.0,201549,6.542857142857143,25.4
A611,-22.35,-43.7,367.0,201550,1.457142857142857,6.4
A611,-22.35,-43.7,367.0,201551,0.1142857142857143,0.4
A611,-22.35,-43.7,367.0,201552,1.16,4.8
A611,-22.35,-43.7,367.0,201600,21.9,42.6
A611,-22.35,-43.7,367.0,201601,0.8571428571428571,6.0
A611,-22.35,-43.7,367.0,201602,11.857142857142858,31.4
A611,-22.35,-43.7,367.0,201603,4.428571428571429,14.4
A611,-22.35,-43.7,367.0,201604,0.0,0.0
A611,-22.35,-43.7,367.0,201611,4.0,19.8
A611,-22.35,-43.7,367.0,201612,4.542857142857143,19.6
A611,-22.35,-43.7,367.0,201613,0.2857142857142857,1.6
A611,-22.35,-43.7,367.0,201614,0.0,0.0
A611,-22.35,-43.7,367.0,201615,0.0,0.0
A611,-22.35,-43.7,367.0,201616,0.0,0.0
A611,-22.35,-43.7,367.0,201617,0.4857142857142857,2.0
A611,-22.35,-43.7,367.0,201618,0.3714285714285714,2.4
A611,-22.35,-43.7,367.0,201619,0.0571428571428571,0.2
A611,-22.35,-43.7,367.0,201620,0.1428571428571428,0.6
A611,-22.35,-43.7,367.0,201621,0.0,0.0
A611,-22.35,-43.7,367.0,201622,4.142857142857143,15.6
A611,-22.35,-43.7,367.0,201623,4.571428571428571,16.0
A611,-22.35,-43.7,367.0,201624,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201625,0.0,0.0
A611,-22.35,-43.7,367.0,201626,0.0,0.0
A611,-22.35,-43.7,367.0,201627,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201628,0.0,0.0
A611,-22.35,-43.7,367.0,201629,0.0,0.0
A611,-22.35,-43.7,367.0,201630,0.0,0.0
A611,-22.35,-43.7,367.0,201631,0.0,0.0
A611,-22.35,-43.7,367.0,201632,0.1428571428571428,0.6
A611,-22.35,-43.7,367.0,201633,0.7428571428571428,3.8
A611,-22.35,-43.7,367.0,201634,1.2857142857142858,8.2
A611,-22.35,-43.7,367.0,201635,1.657142857142857,11.0
A611,-22.35,-43.7,367.0,201636,0.6571428571428571,4.6
A611,-22.35,-43.7,367.0,201637,0.0,0.0
A611,-22.35,-43.7,367.0,201638,0.0666666666666666,0.4
A611,-22.35,-43.7,367.0,201639,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201640,0.1428571428571428,0.6
A611,-22.35,-43.7,367.0,201641,2.628571428571429,18.4
A611,-22.35,-43.7,367.0,201642,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201643,0.1999999999999999,1.2
A611,-22.35,-43.7,367.0,201644,3.1142857142857143,11.0
A611,-22.35,-43.7,367.0,201645,3.971428571428571,26.4
A611,-22.35,-43.7,367.0,201646,2.571428571428572,6.0
A611,-22.35,-43.7,367.0,201647,0.0571428571428571,0.4
A611,-22.35,-43.7,367.0,201648,2.657142857142857,10.8
A611,-22.35,-43.7,367.0,201649,2.7142857142857144,12.8
A611,-22.35,-43.7,367.0,201650,3.6,12.0
A611,-22.35,-43.7,367.0,201651,2.9714285714285715,20.6
A611,-22.35,-43.7,367.0,201652,4.142857142857143,17.2
A611,-22.35,-43.7,367.0,201701,7.542857142857144,21.6
A611,-22.35,-43.7,367.0,201702,6.457142857142856,38.4
A611,-22.35,-43.7,367.0,201703,0.8285714285714286,4.2
A611,-22.35,-43.7,367.0,201704,2.1714285714285717,8.6
A611,-22.35,-43.7,367.0,201705,1.9428571428571428,5.6
A611,-22.35,-43.7,367.0,201706,1.7714285714285716,6.8
A611,-22.35,-43.7,367.0,201707,0.0,0.0
A611,-22.35,-43.7,367.0,201708,1.4285714285714286,7.8
A611,-22.35,-43.7,367.0,201709,2.657142857142857,15.4
A611,-22.35,-43.7,367.0,201710,1.5142857142857145,7.4
A611,-22.35,-43.7,367.0,201711,0.0571428571428571,0.2
A611,-22.35,-43.7,367.0,201712,0.6,4.2
A611,-22.35,-43.7,367.0,201713,0.0,0.0
A611,-22.35,-43.7,367.0,201714,1.8857142857142857,8.4
A611,-22.35,-43.7,367.0,201715,0.4571428571428571,2.8
A611,-22.35,-43.7,367.0,201716,0.1428571428571428,0.4
A611,-22.35,-43.7,367.0,201717,1.3142857142857145,4.8
A611,-22.35,-43.7,367.0,201718,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201719,0.0,0.0
A611,-22.35,-43.7,367.0,201720,1.0571428571428572,7.4
A611,-22.35,-43.7,367.0,201721,0.7999999999999999,5.6
A611,-22.35,-43.7,367.0,201722,0.0,0.0
A611,-22.35,-43.7,367.0,201723,0.0857142857142857,0.4
A611,-22.35,-43.7,367.0,201724,2.0571428571428574,14.4
A611,-22.35,-43.7,367.0,201725,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201726,0.0333333333333333,0.2
A611,-22.35,-43.7,367.0,201727,,
A611,-22.35,-43.7,367.0,201728,,
A611,-22.35,-43.7,367.0,201729,,
A611,-22.35,-43.7,367.0,201730,,
A611,-22.35,-43.7,367.0,201731,0.0,0.0
A611,-22.35,-43.7,367.0,201732,0.0,0.0
A611,-22.35,-43.7,367.0,201733,1.5142857142857142,5.8
A611,-22.35,-43.7,367.0,201734,0.6285714285714287,4.0
A611,-22.35,-43.7,367.0,201735,0.0,0.0
A611,-22.35,-43.7,367.0,201736,0.0,0.0
A611,-22.35,-43.7,367.0,201737,0.0,0.0
A611,-22.35,-43.7,367.0,201738,0.0,0.0
A611,-22.35,-43.7,367.0,201739,1.0,7.0
A611,-22.35,-43.7,367.0,201740,0.9142857142857144,5.4
A611,-22.35,-43.7,367.0,201741,0.0,0.0
A611,-22.35,-43.7,367.0,201742,0.0,0.0
A611,-22.35,-43.7,367.0,201743,2.0,7.0
A611,-22.35,-43.7,367.0,201744,0.1999999999999999,0.6
A611,-22.35,-43.7,367.0,201745,0.2571428571428572,1.0
A611,-22.35,-43.7,367.0,201746,2.314285714285714,16.2
A611,-22.35,-43.7,367.0,201747,12.05714285714286,38.6
A611,-22.35,-43.7,367.0,201748,1.6,6.0
A611,-22.35,-43.7,367.0,201749,0.6857142857142857,2.4
A611,-22.35,-43.7,367.0,201750,0.0,0.0
A611,-22.35,-43.7,367.0,201751,2.2857142857142856,10.8
A611,-22.35,-43.7,367.0,201752,7.257142857142857,25.2
A611,-22.35,-43.7,367.0,201753,1.6,1.6
A611,-22.35,-43.7,367.0,201800,7.066666666666666,14.0
A611,-22.35,-43.7,367.0,201801,8.057142857142859,28.8
A611,-22.35,-43.7,367.0,201802,1.6857142857142855,11.4
A611,-22.35,-43.7,367.0,201803,6.142857142857143,26.0
A611,-22.35,-43.7,367.0,201804,2.657142857142857,16.2
A611,-22.35,-43.7,367.0,201805,1.5714285714285714,4.2
A611,-22.35,-43.7,367.0,201806,1.2571428571428571,4.6
A611,-22.35,-43.7,367.0,201807,11.685714285714283,21.8
A611,-22.35,-43.7,367.0,201808,3.7142857142857135,13.0
A611,-22.35,-43.7,367.0,201809,2.2285714285714286,7.4
A611,-22.35,-43.7,367.0,201810,4.8,29.8
A611,-22.35,-43.7,367.0,201811,2.542857142857143,17.0
A611,-22.35,-43.7,367.0,201812,0.0,0.0
A611,-22.35,-43.7,367.0,201813,4.742857142857143,20.2
A611,-22.35,-43.7,367.0,201814,0.0,0.0
A611,-22.35,-43.7,367.0,201815,0.2571428571428572,0.8
A611,-22.35,-43.7,367.0,201816,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201817,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201818,0.1714285714285714,1.2
A611,-22.35,-43.7,367.0,201819,3.2857142857142856,15.2
A611,-22.35,-43.7,367.0,201820,0.1714285714285714,0.8
A611,-22.35,-43.7,367.0,201821,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201822,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201823,0.3999999999999999,1.2
A611,-22.35,-43.7,367.0,201824,0.0,0.0
A611,-22.35,-43.7,367.0,201825,0.0,0.0
A611,-22.35,-43.7,367.0,201826,0.0,0.0
A611,-22.35,-43.7,367.0,201827,0.6571428571428571,3.6
A611,-22.35,-43.7,367.0,201828,0.0,0.0
A611,-22.35,-43.7,367.0,201829,0.0,0.0
A611,-22.35,-43.7,367.0,201830,1.8,4.0
A611,-22.35,-43.7,367.0,201831,0.6857142857142857,3.4
A611,-22.35,-43.7,367.0,201832,0.0,0.0
A611,-22.35,-43.7,367.0,201833,0.0,0.0
A611,-22.35,-43.7,367.0,201834,0.0,0.0
A611,-22.35,-43.7,367.0,201835,0.8285714285714285,5.8
A611,-22.35,-43.7,367.0,201836,3.085714285714286,13.4
A611,-22.35,-43.7,367.0,201837,4.742857142857142,17.4
A611,-22.35,-43.7,367.0,201838,1.8571428571428568,8.6
A611,-22.35,-43.7,367.0,201839,0.3428571428571428,1.6
A611,-22.35,-43.7,367.0,201840,1.4857142857142858,3.0
A611,-22.35,-43.7,367.0,201841,0.0857142857142857,0.2
A611,-22.35,-43.7,367.0,201842,0.5999999999999999,2.4
A611,-22.35,-43.7,367.0,201843,0.1714285714285714,0.6
A611,-22.35,-43.7,367.0,201844,3.7714285714285714,8.2
A611,-22.35,-43.7,367.0,201845,2.9428571428571426,20.4
A611,-22.35,-43.7,367.0,201846,3.228571428571428,10.2
A611,-22.35,-43.7,367.0,201847,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201848,0.0,0.0
A611,-22.35,-43.7,367.0,201849,0.0,0.0
A611,-22.35,-43.7,367.0,201850,0.0,0.0
A611,-22.35,-43.7,367.0,201851,0.0,0.0
A611,-22.35,-43.7,367.0,201852,0.0,0.0
A611,-22.35,-43.7,367.0,201900,0.0,0.0
A611,-22.35,-43.7,367.0,201901,0.0,0.0
A611,-22.35,-43.7,367.0,201902,1.257142857142857,8.6
A611,-22.35,-43.7,367.0,201903,2.5142857142857147,16.8
A611,-22.35,-43.7,367.0,201904,0.3428571428571428,2.4
A611,-22.35,-43.7,367.0,201905,0.8857142857142858,6.0
A611,-22.35,-43.7,367.0,201906,2.9714285714285715,13.4
A611,-22.35,-43.7,367.0,201907,6.2,25.2
A611,-22.35,-43.7,367.0,201908,4.6000000000000005,19.2
A611,-22.35,-43.7,367.0,201909,3.0,10.2
A611,-22.35,-43.7,367.0,201910,2.371428571428571,11.2
A611,-22.35,-43.7,367.0,201911,2.1142857142857143,6.0
A611,-22.35,-43.7,367.0,201912,0.1142857142857143,0.4
A611,-22.35,-43.7,367.0,201913,0.0,0.0
A611,-22.35,-43.7,367.0,201914,2.0285714285714285,12.2
A611,-22.35,-43.7,367.0,201915,0.5142857142857142,1.4
A611,-22.35,-43.7,367.0,201916,0.0,0.0
A611,-22.35,-43.7,367.0,201917,0.8857142857142858,6.2
A611,-22.35,-43.7,367.0,201918,0.5142857142857143,3.6
A611,-22.35,-43.7,367.0,201919,0.9714285714285716,5.2
A611,-22.35,-43.7,367.0,201920,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201921,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,201922,1.3714285714285714,9.2
A611,-22.35,-43.7,367.0,201923,0.0,0.0
A611,-22.35,-43.7,367.0,201924,0.0,0.0
A611,-22.35,-43.7,367.0,201925,0.0,0.0
A611,-22.35,-43.7,367.0,201926,0.0,0.0
A611,-22.35,-43.7,367.0,201927,0.0,0.0
A611,-22.35,-43.7,367.0,201928,0.0,0.0
A611,-22.35,-43.7,367.0,201929,0.0,0.0
A611,-22.35,-43.7,367.0,201930,0.0,0.0
A611,-22.35,-43.7,367.0,201931,,
A611,-22.35,-43.7,367.0,201932,,
A611,-22.35,-43.7,367.0,201933,,
A611,-22.35,-43.7,367.0,201934,0.0,0.0
A611,-22.35,-43.7,367.0,201935,0.0,0.0
A611,-22.35,-43.7,367.0,201936,0.0,0.0
A611,-22.35,-43.7,367.0,201937,0.0,0.0
A611,-22.35,-43.7,367.0,201938,1.2857142857142858,4.2
A611,-22.35,-43.7,367.0,201939,0.0,0.0
A611,-22.35,-43.7,367.0,201940,,
A611,-22.35,-43.7,367.0,201941,0.0,0.0
A611,-22.35,-43.7,367.0,201942,0.4285714285714286,1.6
A611,-22.35,-43.7,367.0,201943,2.514285714285714,13.0
A611,-22.35,-43.7,367.0,201944,0.0,0.0
A611,-22.35,-43.7,367.0,201945,2.2,5.6
A611,-22.35,-43.7,367.0,201946,4.171428571428572,12.0
A611,-22.35,-43.7,367.0,201947,1.3142857142857145,8.0
A611,-22.35,-43.7,367.0,201948,2.142857142857143,8.4
A611,-22.35,-43.7,367.0,201949,1.5714285714285714,5.4
A611,-22.35,-43.7,367.0,201950,2.628571428571429,7.4
A611,-22.35,-43.7,367.0,201951,6.171428571428572,31.0
A611,-22.35,-43.7,367.0,201952,0.0,0.0
A611,-22.35,-43.7,367.0,202000,15.95,56.2
A611,-22.35,-43.7,367.0,202001,16.571428571428573,31.0
A611,-22.35,-43.7,367.0,202002,1.28,3.8
A611,-22.35,-43.7,367.0,202100,0.4,0.6
A611,-22.35,-43.7,367.0,202101,2.3428571428571425,7.0
A611,-22.35,-43.7,367.0,202102,2.457142857142857,13.2
A611,-22.35,-43.7,367.0,202103,0.0,0.0
A611,-22.35,-43.7,367.0,202104,0.0,0.0
A611,-22.35,-43.7,367.0,202105,3.828571428571428,16.4
A611,-22.35,-43.7,367.0,202106,7.0,24.0
A611,-22.35,-43.7,367.0,202107,4.371428571428572,14.8
A611,-22.35,-43.7,367.0,202108,1.342857142857143,6.4
A611,-22.35,-43.7,367.0,202109,0.7142857142857143,4.8
A611,-22.35,-43.7,367.0,202110,5.6571428571428575,17.0
A611,-22.35,-43.7,367.0,202111,1.657142857142857,11.2
A611,-22.35,-43.7,367.0,202112,0.1428571428571428,1.0
A611,-22.35,-43.7,367.0,202113,0.7714285714285715,5.2
A611,-22.35,-43.7,367.0,202114,0.7142857142857143,5.0
A611,-22.35,-43.7,367.0,202115,0.5428571428571428,3.4
A611,-22.35,-43.7,367.0,202116,0.5142857142857143,3.2
A611,-22.35,-43.7,367.0,202117,0.1142857142857143,0.4
A611,-22.35,-43.7,367.0,202118,0.1999999999999999,1.4
A611,-22.35,-43.7,367.0,202119,0.2571428571428572,1.6
A611,-22.35,-43.7,367.0,202120,0.0,0.0
A611,-22.35,-43.7,367.0,202121,0.0,0.0
A611,-22.35,-43.7,367.0,202122,3.971428571428572,25.2
A611,-22.35,-43.7,367.0,202123,0.4857142857142857,3.0
A611,-22.35,-43.7,367.0,202124,0.0571428571428571,0.2
A611,-22.35,-43.7,367.0,202125,0.1428571428571428,1.0
A611,-22.35,-43.7,367.0,202126,0.0571428571428571,0.2
A611,-22.35,-43.7,367.0,202127,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202128,0.0571428571428571,0.2
A611,-22.35,-43.7,367.0,202129,0.0857142857142857,0.2
A611,-22.35,-43.7,367.0,202130,0.3714285714285714,2.0
A611,-22.35,-43.7,367.0,202131,0.0,0.0
A611,-22.35,-43.7,367.0,202132,0.0857142857142857,0.6
A611,-22.35,-43.7,367.0,202133,5.942857142857143,41.2
A611,-22.35,-43.7,367.0,202134,0.0,0.0
A611,-22.35,-43.7,367.0,202135,0.2285714285714286,1.6
A611,-22.35,-43.7,367.0,202136,0.0857142857142857,0.4
A611,-22.35,-43.7,367.0,202137,1.0285714285714287,7.2
A611,-22.35,-43.7,367.0,202138,1.0285714285714287,6.8
A611,-22.35,-43.7,367.0,202139,2.314285714285714,12.2
A611,-22.35,-43.7,367.0,202140,4.571428571428571,16.0
A611,-22.35,-43.7,367.0,202141,1.2285714285714284,4.8
A611,-22.35,-43.7,367.0,202142,2.4857142857142853,11.0
A611,-22.35,-43.7,367.0,202143,0.3714285714285714,1.0
A611,-22.35,-43.7,367.0,202144,1.9142857142857144,10.8
A611,-22.35,-43.7,367.0,202145,3.4,19.2
A611,-22.35,-43.7,367.0,202146,3.2571428571428567,16.2
A611,-22.35,-43.7,367.0,202147,0.7142857142857143,3.8
A611,-22.35,-43.7,367.0,202148,1.342857142857143,4.4
A611,-22.35,-43.7,367.0,202149,5.8,24.8
A611,-22.35,-43.7,367.0,202150,10.285714285714286,31.2
A611,-22.35,-43.7,367.0,202151,4.4,27.6
A611,-22.35,-43.7,367.0,202152,7.166666666666667,12.8
A611,-22.35,-43.7,367.0,202200,1.6,1.6
A611,-22.35,-43.7,367.0,202201,8.285714285714285,36.8
A611,-22.35,-43.7,367.0,202202,4.314285714285714,14.2
A611,-22.35,-43.7,367.0,202203,2.742857142857143,17.8
A611,-22.35,-43.7,367.0,202204,6.485714285714286,43.4
A611,-22.35,-43.7,367.0,202205,10.485714285714286,25.6
A611,-22.35,-43.7,367.0,202206,14.857142857142858,54.0
A611,-22.35,-43.7,367.0,202207,3.7142857142857135,11.0
A611,-22.35,-43.7,367.0,202208,1.0,6.2
A611,-22.35,-43.7,367.0,202209,0.0,0.0
A611,-22.35,-43.7,367.0,202210,1.457142857142857,10.2
A611,-22.35,-43.7,367.0,202211,0.1999999999999999,1.4
A611,-22.35,-43.7,367.0,202212,5.485714285714287,32.0
A611,-22.35,-43.7,367.0,202213,5.628571428571428,17.6
A611,-22.35,-43.7,367.0,202214,2.7142857142857144,18.6
A611,-22.35,-43.7,367.0,202215,2.2,6.4
A611,-22.35,-43.7,367.0,202216,0.0,0.0
A611,-22.35,-43.7,367.0,202217,0.0571428571428571,0.4
A611,-22.35,-43.7,367.0,202218,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202219,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202220,0.6,3.2
A611,-22.35,-43.7,367.0,202221,0.0571428571428571,0.2
A611,-22.35,-43.7,367.0,202222,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202223,0.2857142857142857,1.8
A611,-22.35,-43.7,367.0,202224,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202225,0.0857142857142857,0.2
A611,-22.35,-43.7,367.0,202226,0.1142857142857143,0.6
A611,-22.35,-43.7,367.0,202227,0.0857142857142857,0.2
A611,-22.35,-43.7,367.0,202228,0.0,0.0
A611,-22.35,-43.7,367.0,202229,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202230,1.2857142857142854,8.6
A611,-22.35,-43.7,367.0,202231,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202232,0.6857142857142857,4.6
A611,-22.35,-43.7,367.0,202233,0.0857142857142857,0.6
A611,-22.35,-43.7,367.0,202234,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202235,0.0571428571428571,0.4
A611,-22.35,-43.7,367.0,202236,0.0,0.0
A611,-22.35,-43.7,367.0,202237,0.8571428571428571,4.2
A611,-22.35,-43.7,367.0,202238,3.2857142857142856,20.4
A611,-22.35,-43.7,367.0,202239,3.6,8.8
A611,-22.35,-43.7,367.0,202240,1.4,7.2
A611,-22.35,-43.7,367.0,202241,0.0285714285714285,0.2
A611,-22.35,-43.7,367.0,202242,0.7428571428571429,3.4
A611,-22.35,-43.7,367.0,202243,4.6571428571428575,13.2
A611,-22.35,-43.7,367.0,202244,2.085714285714286,8.6
A611,-22.35,-43.7,367.0,202245,4.285714285714287,17.8
A611,-22.35,-43.7,367.0,202246,5.0,20.0
A611,-22.35,-43.7,367.0,202247,3.4857142857142853,21.4
A611,-22.35,-43.7,367.0,202248,7.942857142857143,33.4
A611,-22.35,-43.7,367.0,202249,4.685714285714285,14.8
A611,-22.35,-43.7,367.0,202250,3.6,18.6
A611,-22.35,-43.7,367.0,202251,1.4857142857142858,4.6
A611,-22.35,-43.7,367.0,202252,8.0,41.0
A618,-22.44888888,-42.98722221,980.0,201201,4.571428571428571,8.8
A618,-22.44888888,-42.98722221,980.0,201202,3.085714285714286,8.2
A618,-22.44888888,-42.98722221,980.0,201203,5.514285714285714,22.6
A618,-22.44888888,-42.98722221,980.0,201204,2.8000000000000003,9.0
A618,-22.44888888,-42.98722221,980.0,201205,3.628571428571429,14.8
A618,-22.44888888,-42.98722221,980.0,201206,0.4857142857142857,2.8
A618,-22.44888888,-42.98722221,980.0,201207,4.885714285714285,23.4
A618,-22.44888888,-42.98722221,980.0,201208,2.4,16.6
A618,-22.44888888,-42.98722221,980.0,201209,0.0,0.0
A618,-22.44888888,-42.98722221,980.0,201210,4.799999999999999,16.4
A618,-22.44888888,-42.98722221,980.0,201211,10.457142857142856,34.4
A618,-22.44888888,-42.98722221,980.0,201212,5.257142857142857,13.0
A618,-22.44888888,-42.98722221,980.0,201213,2.0,9.6
A618,-22.44888888,-42.98722221,980.0,201214,15.02857142857143,78.4
A618,-22.44888888,-42.98722221,980.0,201215,3.5428571428571423,17.2
A618,-22.44888888,-42.98722221,980.0,201216,3.1142857142857143,7.4
A618,-22.44888888,-42.98722221,980.0,201217,1.6285714285714286,6.2
A618,-22.44888888,-42.98722221,980.0,201218,2.657142857142857,7.2
A618,-22.44888888,-42.98722221,980.0,201219,0.1142857142857143,0.4
A618,-22.44888888,-42.98722221,980.0,201220,2.4285714285714284,6.6
A618,-22.44888888,-42.98722221,980.0,201221,0.6571428571428571,4.0
A618,-22.44888888,-42.98722221,980.0,201222,1.742857142857143,9.8
A618,-22.44888888,-42.98722221,980.0,201223,1.6,3.6
A618,-22.44888888,-42.98722221,980.0,201224,0.5714285714285714,2.4
A618,-22.44888888,-42.98722221,980.0,201225,3.1142857142857143,20.2
A618,-22.44888888,-42.98722221,980.0,201226,0.0857142857142857,0.4
A618,-22.44888888,-42.98722221,980.0,201227,0.0571428571428571,0.2
A618,-22.44888888,-42.98722221,980.0,201228,3.3999999999999995,12.2
A618,-22.44888888,-42.98722221,980.0,201229,0.7714285714285715,3.0
A618,-22.44888888,-42.98722221,980.0,201230,0.4571428571428572,1.8
A618,-22.44888888,-42.98722221,980.0,201231,0.0285714285714285,0.2
A618,-22.44888888,-42.98722221,980.0,201232,3.457142857142857,15.4
A618,-22.44888888,-42.98722221,980.0,201233,0.7714285714285714,4.8
A618,-22.44888888,-42.98722221,980.0,201234,0.1428571428571428,0.8
A618,-22.44888888,-42.98722221,980.0,201235,1.3142857142857145,4.2
A618,-22.44888888,-42.98722221,980.0,201236,1.1142857142857143,7.8
A618,-22.44888888,-42.98722221,980.0,201237,0.8571428571428571,3.4
A618,-22.44888888,-42.98722221,980.0,201238,1.2857142857142858,4.4
A618,-22.44888888,-42.98722221,980.0,201239,3.0,20.4
A618,-22.44888888,-42.98722221,980.0,201240,0.0,0.0
A618,-22.44888888,-42.98722221,980.0,201241,2.1714285714285717,10.2
A618,-22.44888888,-42.98722221,980.0,201242,0.6285714285714284,3.8
A618,-22.44888888,-42.98722221,980.0,201243,0.7428571428571429,4.4
A618,-22.44888888,-42.98722221,980.0,201244,1.5714285714285714,5.2
A618,-22.44888888,-42.98722221,980.0,201245,6.142857142857143,17.0
A618,-22.44888888,-42.98722221,980.0,201246,6.6571428571428575,24.0
A618,-22.44888888,-42.98722221,980.0,201247,2.8285714285714283,17.4
A618,-22.44888888,-42.98722221,980.0,201248,2.942857142857143,6.6
A618,-22.44888888,-42.98722221,980.0,201249,13.171428571428573,62.0
A618,-22.44888888,-42.98722221,980.0,201250,3.742857142857143,9.8
A618,-22.44888888,-42.98722221,980.0,201251,6.257142857142857,33.8
A618,-22.44888888,-42.98722221,980.0,201252,1.1142857142857143,3.4
A618,-22.44888888,-42.98722221,980.0,201253,0.0,0.0
A618,-22.44888888,-42.98722221,980.0,201300,14.679999999999998,40.0
A618,-22.44888888,-42.98722221,980.0,201301,3.971428571428572,9.2
A618,-22.44888888,-42.98722221,980.0,201302,10.05714285714286,35.0
A618,-22.44888888,-42.98722221,980.0,201303,5.885714285714286,12.6
A618,-22.44888888,-42.98722221,980.0,201304,6.571428571428571,15.8
A618,-22.44888888,-42.98722221,980.0,201305,6.942857142857143,17.8
A618,-22.44888888,-42.98722221,980.0,201306,0.1714285714285714,0.8
A618,-22.44888888,-42.98722221,980.0,201307,0.6571428571428571,2.6
A618,-22.44888888,-42.98722221,980.0,201308,8.828571428571427,38.4
A618,-22.44888888,-42.98722221,980.0,201309,2.4,5.2
A618,-22.44888888,-42.98722221,980.0,201310,3.457142857142857,8.6
A618,-22.44888888,-42.98722221,980.0,201311,11.0,34.0
A618,-22.44888888,-42.98722221,980.0,201312,6.628571428571429,13.4
A618,-22.44888888,-42.98722221,980.0,201313,1.1714285714285713,5.0
A618,-22.44888888,-42.98722221,980.0,201314,5.028571428571429,17.2
A618,-22.44888888,-42.98722221,980.0,201315,2.0285714285714285,9.0
A618,-22.44888888,-42.98722221,980.0,201316,1.2857142857142858,4.0
A618,-22.44888888,-42.98722221,980.0,201317,0.0571428571428571,0.2
A618,-22.44888888,-42.98722221,980.0,201318,0.3428571428571428,1.8
A618,-22.44888888,-42.98722221,980.0,201319,2.4857142857142853,14.6
