week,predicted_precipitation_avg,predicted_precipitation_max,CITY,precipitation_avg,precipitation_max
202028,0.5182,2.7202,Seropédica,0.5182,2.7202
202029,0.033,0.1349,Seropédica,0.033,0.1349
202030,1.1524,5.5654,Seropédica,1.1524,5.5654
202031,0.0248,0.0862,Seropédica,0.0248,0.0862
202032,0.0346,0.1722,Seropédica,0.0346,0.1722
202033,1.5342,6.6662,Seropédica,1.5342,6.6662
202034,0.4437,2.0276,Seropédica,0.4437,2.0276
202035,0.0829,0.4624,Seropédica,0.0829,0.4624
202036,0.0072,0.0208,Seropédica,0.0072,0.0208
202037,0.2897,1.7852,Seropédica,0.2897,1.7852
202038,3.5039,17.6459,Seropédica,3.5039,17.6459
202039,0.1696,1.1265,Seropédica,0.1696,1.1265
202040,1.6781,6.4503,Seropédica,1.6781,6.4503
202041,0.4308,2.3625,Seropédica,0.4308,2.3625
202042,0.347,2.9765,Seropédica,0.347,2.9765
202043,3.6244,15.5722,Seropédica,3.6244,15.5722
202044,1.8669,4.9548,Seropédica,1.8669,4.9548
202045,3.6874,13.646,Seropédica,3.6874,13.646
202046,3.4912,13.3357,Seropédica,3.4912,13.3357
202047,1.4249,7.3472,Seropédica,1.4249,7.3472
202048,1.8286,8.1391,Seropédica,1.8286,8.1391
202049,5.5457,19.9799,Seropédica,5.5457,19.9799
202050,1.6272,9.0029,Seropédica,1.6272,9.0029
202051,6.5546,29.3541,Seropédica,6.5546,29.3541
202052,2.7649,9.7041,Seropédica,2.7649,9.7041
202100,6.2632,10.6025,Seropédica,6.2632,10.6025
202101,2.9487,14.4119,Seropédica,2.9487,14.4119
202102,1.8283,9.892,Seropédica,1.8283,9.892
202103,0.0112,0.3937,Seropédica,0.0112,0.3937
202104,0.0,0.0,Seropédica,-0.0302,-0.1242
202105,3.6743,19.3467,Seropédica,3.6743,19.3467
202106,2.4205,9.2321,Seropédica,2.4205,9.2321
202107,2.7415,8.8901,Seropédica,2.7415,8.8901
202108,1.5924,7.0805,Seropédica,1.5924,7.0805
202109,1.1004,6.3128,Seropédica,1.1004,6.3128
202110,3.9219,19.9639,Seropédica,3.9219,19.9639
202111,1.1344,8.0927,Seropédica,1.1344,8.0927
202112,0.1783,1.1836,Seropédica,0.1783,1.1836
202113,3.5509,19.3825,Seropédica,3.5509,19.3825
202114,1.1045,5.3302,Seropédica,1.1045,5.3302
202115,0.8005,4.9092,Seropédica,0.8005,4.9092
202116,1.6494,6.3314,Seropédica,1.6494,6.3314
202117,2.4021,9.5836,Seropédica,2.4021,9.5836
202118,1.305,6.6911,Seropédica,1.305,6.6911
202119,0.877,4.1789,Seropédica,0.877,4.1789
202120,0.1134,0.6395,Seropédica,0.1134,0.6395
202121,0.0121,0.1009,Seropédica,0.0121,0.1009
202122,2.7389,14.8687,Seropédica,2.7389,14.8687
202123,0.906,4.5577,Seropédica,0.906,4.5577
202124,0.5056,2.5812,Seropédica,0.5056,2.5812
202125,0.3595,1.781,Seropédica,0.3595,1.781
202126,0.1254,0.5069,Seropédica,0.1254,0.5069
202127,0.2775,1.6485,Seropédica,0.2775,1.6485
202128,0.034,0.1331,Seropédica,0.034,0.1331
202129,0.0751,0.4586,Seropédica,0.0751,0.4586
202130,0.5539,2.8909,Seropédica,0.5539,2.8909
202131,0.091,0.3961,Seropédica,0.091,0.3961
202132,0.6353,2.7687,Seropédica,0.6353,2.7687
202133,1.1309,7.1183,Seropédica,1.1309,7.1183
202134,0.1726,1.0173,Seropédica,0.1726,1.0173
202135,1.4983,5.3197,Seropédica,1.4983,5.3197
202136,0.833,5.0587,Seropédica,0.833,5.0587
202137,0.5728,2.8627,Seropédica,0.5728,2.8627
202138,0.4933,2.0429,Seropédica,0.4933,2.0429
202139,0.4579,1.9498,Seropédica,0.4579,1.9498
202140,2.525,9.468,Seropédica,2.525,9.468
202141,1.1691,4.5268,Seropédica,1.1691,4.5268
202142,2.2021,6.437,Seropédica,2.2021,6.437
202143,2.4636,8.0183,Seropédica,2.4636,8.0183
202144,2.0176,8.1983,Seropédica,2.0176,8.1983
202145,1.3206,4.9123,Seropédica,1.3206,4.9123
202146,1.9108,8.6281,Seropédica,1.9108,8.6281
202147,0.7124,5.1952,Seropédica,0.7124,5.1952
202148,1.6147,8.1411,Seropédica,1.6147,8.1411
202149,4.0925,15.8682,Seropédica,4.0925,15.8682
202150,9.0694,21.949,Seropédica,9.0694,21.949
202151,2.2136,9.8188,Seropédica,2.2136,9.8188
202152,4.3147,15.3991,Seropédica,4.3147,15.3991
202200,2.1584,2.1584,Seropédica,2.1584,2.1584
202201,4.303,15.258,Seropédica,4.303,15.258
202202,2.9872,11.7893,Seropédica,2.9872,11.7893
202203,1.3095,6.6702,Seropédica,1.3095,6.6702
202204,1.9224,10.4667,Seropédica,1.9224,10.4667
202205,4.9883,11.7872,Seropédica,4.9883,11.7872
202206,5.1674,20.2903,Seropédica,5.1674,20.2903
202207,3.7642,16.3696,Seropédica,3.7642,16.3696
202208,1.3211,8.7507,Seropédica,1.3211,8.7507
202209,0.194,1.3441,Seropédica,0.194,1.3441
202210,0.3284,2.5223,Seropédica,0.3284,2.5223
202211,1.0712,5.1895,Seropédica,1.0712,5.1895
202212,2.9454,17.4672,Seropédica,2.9454,17.4672
202213,8.3376,34.0739,Seropédica,8.3376,34.0739
202214,2.9378,13.829,Seropédica,2.9378,13.829
202215,3.6834,13.9373,Seropédica,3.6834,13.9373
202216,0.1036,0.6831,Seropédica,0.1036,0.6831
202217,2.0095,12.0031,Seropédica,2.0095,12.0031
202218,1.117,5.0954,Seropédica,1.117,5.0954
202219,0.7403,2.4343,Seropédica,0.7403,2.4343
202220,0.8146,4.36,Seropédica,0.8146,4.36
202221,0.0209,0.1007,Seropédica,0.0209,0.1007
202222,0.7267,3.0226,Seropédica,0.7267,3.0226
202223,1.0718,3.3905,Seropédica,1.0718,3.3905
202224,0.4024,1.5791,Seropédica,0.4024,1.5791
202225,0.2876,1.6692,Seropédica,0.2876,1.6692
202226,0.4648,2.4018,Seropédica,0.4648,2.4018
202227,0.0388,0.1022,Seropédica,0.0388,0.1022
202228,0.4921,3.1951,Seropédica,0.4921,3.1951
202229,0.157,0.9873,Seropédica,0.157,0.9873
202230,0.7356,3.8639,Seropédica,0.7356,3.8639
202231,0.0999,0.5726,Seropédica,0.0999,0.5726
202232,1.1864,3.5656,Seropédica,1.1864,3.5656
202233,0.5437,2.5499,Seropédica,0.5437,2.5499
202234,0.1368,0.9145,Seropédica,0.1368,0.9145
202235,0.4971,2.2416,Seropédica,0.4971,2.2416
202236,0.3492,1.96,Seropédica,0.3492,1.96
202237,1.6926,4.6066,Seropédica,1.6926,4.6066
202238,0.712,4.2793,Seropédica,0.712,4.2793
202239,2.6015,7.4331,Seropédica,2.6015,7.4331
202240,0.752,2.8702,Seropédica,0.752,2.8702
202241,0.4866,2.5698,Seropédica,0.4866,2.5698
202242,0.5162,2.939,Seropédica,0.5162,2.939
202243,2.2681,9.9968,Seropédica,2.2681,9.9968
202244,3.997,12.2456,Seropédica,3.997,12.2456
202245,3.2135,15.1764,Seropédica,3.2135,15.1764
202246,1.8138,8.8751,Seropédica,1.8138,8.8751
202247,2.7965,14.3574,Seropédica,2.7965,14.3574
202248,5.1997,18.5235,Seropédica,5.1997,18.5235
202249,1.6567,7.6627,Seropédica,1.6567,7.6627
202250,2.2624,10.6397,Seropédica,2.2624,10.6397
202251,2.9419,9.3898,Seropédica,2.9419,9.3898
202252,2.4035,10.0133,Seropédica,2.4035,10.0133
201201,4.8188,18.7657,Silva Jardim,4.8188,18.7657
201202,3.9229,17.46,Silva Jardim,3.9229,17.46
201203,0.6757,2.7263,Silva Jardim,0.6757,2.7263
201204,2.1758,10.715,Silva Jardim,2.1758,10.715
201205,3.8712,17.8343,Silva Jardim,3.8712,17.8343
201206,0.136,0.8232,Silva Jardim,0.136,0.8232
201207,0.9142,3.155,Silva Jardim,0.9142,3.155
201208,0.5119,3.5481,Silva Jardim,0.5119,3.5481
201209,0.1313,0.5297,Silva Jardim,0.1313,0.5297
201210,0.4164,3.0575,Silva Jardim,0.4164,3.0575
201211,2.5193,11.5411,Silva Jardim,2.5193,11.5411
201212,2.5816,11.5843,Silva Jardim,2.5816,11.5843
201213,2.189,6.7032,Silva Jardim,2.189,6.7032
201214,0.8785,5.2742,Silva Jardim,0.8785,5.2742
201215,0.5359,2.7699,Silva Jardim,0.5359,2.7699
201216,1.7241,8.9004,Silva Jardim,1.7241,8.9004
201217,1.0789,5.4852,Silva Jardim,1.0789,5.4852
201218,2.3844,6.9832,Silva Jardim,2.3844,6.9832
201219,0.2662,1.4146,Silva Jardim,0.2662,1.4146
201220,4.1527,8.766,Silva Jardim,4.1527,8.766
201221,0.1306,0.582,Silva Jardim,0.1306,0.582
201222,2.0673,11.3538,Silva Jardim,2.0673,11.3538
201223,3.6405,9.7017,Silva Jardim,3.6405,9.7017
201224,0.9085,4.8721,Silva Jardim,0.9085,4.8721
201225,0.9111,6.0229,Silva Jardim,0.9111,6.0229
201226,0.283,1.6293,Silva Jardim,0.283,1.6293
201227,0.0363,0.0994,Silva Jardim,0.0363,0.0994
201228,1.2261,6.5446,Silva Jardim,1.2261,6.5446
201229,0.8543,3.4152,Silva Jardim,0.8543,3.4152
201230,0.0798,0.3746,Silva Jardim,0.0798,0.3746
201231,0.221,1.1659,Silva Jardim,0.221,1.1659
201232,0.9148,4.8122,Silva Jardim,0.9148,4.8122
201233,0.9881,3.1559,Silva Jardim,0.9881,3.1559
201234,0.2826,0.9478,Silva Jardim,0.2826,0.9478
201235,0.512,2.7042,Silva Jardim,0.512,2.7042
201236,0.3357,2.1643,Silva Jardim,0.3357,2.1643
201237,0.2846,1.2692,Silva Jardim,0.2846,1.2692
201238,1.7306,9.2219,Silva Jardim,1.7306,9.2219
201239,1.6236,7.5208,Silva Jardim,1.6236,7.5208
201240,0.0095,0.0426,Silva Jardim,0.0095,0.0426
201241,1.3996,6.2931,Silva Jardim,1.3996,6.2931
201242,0.1868,0.8395,Silva Jardim,0.1868,0.8395
201243,0.9564,3.8025,Silva Jardim,0.9564,3.8025
201244,0.4002,1.4965,Silva Jardim,0.4002,1.4965
201245,0.852,2.8327,Silva Jardim,0.852,2.8327
201246,2.3736,8.2097,Silva Jardim,2.3736,8.2097
201247,1.2932,7.5675,Silva Jardim,1.2932,7.5675
201248,3.3027,13.4641,Silva Jardim,3.3027,13.4641
201249,0.7252,4.3421,Silva Jardim,0.7252,4.3421
201250,3.0623,11.4957,Silva Jardim,3.0623,11.4957
201251,1.3079,6.0254,Silva Jardim,1.3079,6.0254
201252,0.1326,1.1709,Silva Jardim,0.1326,1.1709
201253,2.9178,5.4679,Silva Jardim,2.9178,5.4679
201300,2.6119,8.6032,Silva Jardim,2.6119,8.6032
201301,1.8832,9.3981,Silva Jardim,1.8832,9.3981
201302,5.5719,21.786,Silva Jardim,5.5719,21.786
201303,3.5605,14.7503,Silva Jardim,3.5605,14.7503
201304,3.552,13.9847,Silva Jardim,3.552,13.9847
201305,2.3546,7.474,Silva Jardim,2.3546,7.474
201306,0.0,0.0,Silva Jardim,-0.0308,-0.1669
201307,0.0,0.1221,Silva Jardim,-0.0331,0.1221
201308,2.5829,8.7643,Silva Jardim,2.5829,8.7643
201309,0.5739,5.4327,Silva Jardim,0.5739,5.4327
201310,1.6773,5.7727,Silva Jardim,1.6773,5.7727
201311,4.3013,17.0225,Silva Jardim,4.3013,17.0225
201312,3.0793,11.7757,Silva Jardim,3.0793,11.7757
201313,2.5042,12.8283,Silva Jardim,2.5042,12.8283
201314,1.3849,5.6657,Silva Jardim,1.3849,5.6657
201315,0.4439,2.6315,Silva Jardim,0.4439,2.6315
201316,0.2576,1.387,Silva Jardim,0.2576,1.387
201317,0.0541,0.1466,Silva Jardim,0.0541,0.1466
201318,0.4474,2.4727,Silva Jardim,0.4474,2.4727
201319,1.18,7.0882,Silva Jardim,1.18,7.0882
201320,0.8148,3.7092,Silva Jardim,0.8148,3.7092
201321,0.6318,3.8398,Silva Jardim,0.6318,3.8398
201322,1.5426,6.7822,Silva Jardim,1.5426,6.7822
201323,0.6649,5.046,Silva Jardim,0.6649,5.046
201324,0.0694,0.3091,Silva Jardim,0.0694,0.3091
201325,0.377,2.1212,Silva Jardim,0.377,2.1212
201326,1.2476,6.8729,Silva Jardim,1.2476,6.8729
201327,0.4783,2.7545,Silva Jardim,0.4783,2.7545
201328,1.3531,6.4944,Silva Jardim,1.3531,6.4944
201329,1.5023,5.3944,Silva Jardim,1.5023,5.3944
201330,0.047,0.0863,Silva Jardim,0.047,0.0863
201331,0.0367,0.133,Silva Jardim,0.0367,0.133
201332,0.2926,1.6864,Silva Jardim,0.2926,1.6864
201333,1.0118,3.7456,Silva Jardim,1.0118,3.7456
201334,0.3883,1.6741,Silva Jardim,0.3883,1.6741
201335,1.1028,4.6832,Silva Jardim,1.1028,4.6832
201336,0.0633,0.2999,Silva Jardim,0.0633,0.2999
201337,0.1263,0.3812,Silva Jardim,0.1263,0.3812
201338,1.3433,7.1974,Silva Jardim,1.3433,7.1974
201339,1.2349,5.2304,Silva Jardim,1.2349,5.2304
201340,0.3524,1.6863,Silva Jardim,0.3524,1.6863
201341,3.0363,10.1035,Silva Jardim,3.0363,10.1035
201342,0.6443,3.5871,Silva Jardim,0.6443,3.5871
201343,0.5167,2.1346,Silva Jardim,0.5167,2.1346
201344,1.3966,4.2251,Silva Jardim,1.3966,4.2251
201345,0.5874,3.8527,Silva Jardim,0.5874,3.8527
201346,3.2187,12.2251,Silva Jardim,3.2187,12.2251
201347,3.2802,13.0707,Silva Jardim,3.2802,13.0707
201348,6.6262,23.3276,Silva Jardim,6.6262,23.3276
201349,3.6574,20.3228,Silva Jardim,3.6574,20.3228
201350,1.6341,7.6135,Silva Jardim,1.6341,7.6135
201351,0.9792,3.2598,Silva Jardim,0.9792,3.2598
201352,4.5395,10.993,Silva Jardim,4.5395,10.993
201400,1.7919,6.9269,Silva Jardim,1.7919,6.9269
201401,0.0105,0.0,Silva Jardim,0.0105,-0.0871
201402,2.7893,16.547,Silva Jardim,2.7893,16.547
201403,0.43,2.1126,Silva Jardim,0.43,2.1126
201404,0.0,0.0,Silva Jardim,-0.0541,-0.3913
201405,0.0,0.0003,Silva Jardim,-0.0046,0.0003
201406,0.8468,5.6384,Silva Jardim,0.8468,5.6384
201407,2.6969,10.9812,Silva Jardim,2.6969,10.9812
201408,0.9667,5.3925,Silva Jardim,0.9667,5.3925
201409,1.6569,8.128,Silva Jardim,1.6569,8.128
201410,0.4089,2.716,Silva Jardim,0.4089,2.716
201411,0.9669,4.2339,Silva Jardim,0.9669,4.2339
201412,2.7338,9.5626,Silva Jardim,2.7338,9.5626
201413,1.6009,7.5097,Silva Jardim,1.6009,7.5097
201414,0.1635,0.8908,Silva Jardim,0.1635,0.8908
201415,3.2015,14.7227,Silva Jardim,3.2015,14.7227
201416,2.8324,12.701,Silva Jardim,2.8324,12.701
201417,0.689,3.2844,Silva Jardim,0.689,3.2844
201418,1.3987,7.6815,Silva Jardim,1.3987,7.6815
201419,0.4554,2.2032,Silva Jardim,0.4554,2.2032
201420,0.8667,4.746,Silva Jardim,0.8667,4.746
201421,1.0137,4.5866,Silva Jardim,1.0137,4.5866
201422,0.3937,2.1427,Silva Jardim,0.3937,2.1427
201423,0.9579,4.6695,Silva Jardim,0.9579,4.6695
201424,1.1786,6.0394,Silva Jardim,1.1786,6.0394
201425,0.4362,2.6453,Silva Jardim,0.4362,2.6453
201426,0.291,1.7126,Silva Jardim,0.291,1.7126
201427,3.9434,13.2332,Silva Jardim,3.9434,13.2332
201428,0.3937,2.1129,Silva Jardim,0.3937,2.1129
201429,0.3923,1.7439,Silva Jardim,0.3923,1.7439
201430,1.1415,5.7553,Silva Jardim,1.1415,5.7553
201431,0.3288,1.7324,Silva Jardim,0.3288,1.7324
201432,0.6628,3.4163,Silva Jardim,0.6628,3.4163
201433,0.0958,0.5179,Silva Jardim,0.0958,0.5179
201434,0.632,3.9591,Silva Jardim,0.632,3.9591
201435,0.709,3.0185,Silva Jardim,0.709,3.0185
201436,0.0128,0.0771,Silva Jardim,0.0128,0.0771
201437,0.1616,0.881,Silva Jardim,0.1616,0.881
201438,0.4183,2.1776,Silva Jardim,0.4183,2.1776
201439,0.3131,2.6204,Silva Jardim,0.3131,2.6204
201440,0.1093,0.5006,Silva Jardim,0.1093,0.5006
201441,0.0264,0.1734,Silva Jardim,0.0264,0.1734
201442,0.9875,4.481,Silva Jardim,0.9875,4.481
201443,2.8716,13.168,Silva Jardim,2.8716,13.168
201444,0.8606,4.4512,Silva Jardim,0.8606,4.4512
201445,2.097,8.5605,Silva Jardim,2.097,8.5605
201446,0.4801,3.3361,Silva Jardim,0.4801,3.3361
201447,3.6357,12.1355,Silva Jardim,3.6357,12.1355
201448,1.5633,7.6875,Silva Jardim,1.5633,7.6875
201449,0.5185,4.5799,Silva Jardim,0.5185,4.5799
201450,1.4527,8.5061,Silva Jardim,1.4527,8.5061
201451,0.946,3.6391,Silva Jardim,0.946,3.6391
201452,2.5265,8.4477,Silva Jardim,2.5265,8.4477
201500,1.0002,3.2708,Silva Jardim,1.0002,3.2708
201501,0.4942,2.0033,Silva Jardim,0.4942,2.0033
201502,0.0,0.0029,Silva Jardim,-0.0032,0.0029
201503,0.815,6.8865,Silva Jardim,0.815,6.8865
201504,1.9308,15.2129,Silva Jardim,1.9308,15.2129
201505,3.1994,14.0263,Silva Jardim,3.1994,14.0263
201506,1.4408,6.1253,Silva Jardim,1.4408,6.1253
201507,3.8086,21.5689,Silva Jardim,3.8086,21.5689
201508,0.627,3.0399,Silva Jardim,0.627,3.0399
201509,1.2828,8.1345,Silva Jardim,1.2828,8.1345
201510,0.9112,3.5227,Silva Jardim,0.9112,3.5227
201511,2.8656,14.5709,Silva Jardim,2.8656,14.5709
201512,2.7065,14.0271,Silva Jardim,2.7065,14.0271
201513,3.1549,14.0128,Silva Jardim,3.1549,14.0128
201514,1.573,6.9013,Silva Jardim,1.573,6.9013
201515,0.0845,0.9863,Silva Jardim,0.0845,0.9863
201516,1.6529,8.3184,Silva Jardim,1.6529,8.3184
201517,1.6652,7.9552,Silva Jardim,1.6652,7.9552
201518,1.8862,8.2637,Silva Jardim,1.8862,8.2637
201519,0.7589,3.5289,Silva Jardim,0.7589,3.5289
201520,0.3464,1.9243,Silva Jardim,0.3464,1.9243
201521,0.6031,3.8606,Silva Jardim,0.6031,3.8606
201522,0.471,2.1619,Silva Jardim,0.471,2.1619
201523,0.083,0.3819,Silva Jardim,0.083,0.3819
201524,1.6815,6.0997,Silva Jardim,1.6815,6.0997
201525,1.0527,4.8525,Silva Jardim,1.0527,4.8525
201526,0.2207,1.2398,Silva Jardim,0.2207,1.2398
201527,0.3284,1.7883,Silva Jardim,0.3284,1.7883
201528,0.0247,0.1186,Silva Jardim,0.0247,0.1186
201529,0.6399,2.6048,Silva Jardim,0.6399,2.6048
201530,0.1992,1.0038,Silva Jardim,0.1992,1.0038
201531,0.0228,0.0678,Silva Jardim,0.0228,0.0678
201532,0.052,0.293,Silva Jardim,0.052,0.293
201533,0.254,1.172,Silva Jardim,0.254,1.172
201534,0.7913,3.4046,Silva Jardim,0.7913,3.4046
201535,0.6953,2.8233,Silva Jardim,0.6953,2.8233
201536,2.1472,7.7355,Silva Jardim,2.1472,7.7355
201537,1.0141,5.6372,Silva Jardim,1.0141,5.6372
201538,0.0,0.0,Silva Jardim,-0.0001,-0.001
201539,0.9363,5.5059,Silva Jardim,0.9363,5.5059
201540,0.5988,3.2629,Silva Jardim,0.5988,3.2629
201541,0.023,0.1262,Silva Jardim,0.023,0.1262
201542,0.7241,2.6775,Silva Jardim,0.7241,2.6775
201543,3.3576,14.0949,Silva Jardim,3.3576,14.0949
201544,2.8241,10.6925,Silva Jardim,2.8241,10.6925
201545,1.2081,7.7174,Silva Jardim,1.2081,7.7174
201546,3.4158,13.5317,Silva Jardim,3.4158,13.5317
201547,2.7067,11.1066,Silva Jardim,2.7067,11.1066
201548,3.5049,11.5026,Silva Jardim,3.5049,11.5026
201549,2.674,11.3128,Silva Jardim,2.674,11.3128
201550,1.1737,5.7136,Silva Jardim,1.1737,5.7136
201551,0.2758,2.5987,Silva Jardim,0.2758,2.5987
201552,1.7515,6.1741,Silva Jardim,1.7515,6.1741
201600,7.8204,15.1671,Silva Jardim,7.8204,15.1671
201601,0.75,5.1448,Silva Jardim,0.75,5.1448
201602,4.4908,19.0615,Silva Jardim,4.4908,19.0615
201603,5.6412,14.1577,Silva Jardim,5.6412,14.1577
201604,2.0802,12.971,Silva Jardim,2.0802,12.971
201605,0.0,0.0,Silva Jardim,-0.0044,-0.0253
201606,3.1187,14.5992,Silva Jardim,3.1187,14.5992
201607,6.6309,24.0979,Silva Jardim,6.6309,24.0979
201608,1.79,12.4339,Silva Jardim,1.79,12.4339
201609,4.2716,18.8638,Silva Jardim,4.2716,18.8638
201610,3.4766,20.5748,Silva Jardim,3.4766,20.5748
201611,3.7483,16.725,Silva Jardim,3.7483,16.725
201612,2.444,13.9837,Silva Jardim,2.444,13.9837
201613,0.7841,4.3066,Silva Jardim,0.7841,4.3066
201614,0.0458,0.3034,Silva Jardim,0.0458,0.3034
201615,0.0419,0.2234,Silva Jardim,0.0419,0.2234
201616,0.0066,0.0,Silva Jardim,0.0066,-0.0057
201617,0.5455,2.4895,Silva Jardim,0.5455,2.4895
201618,0.0038,0.026,Silva Jardim,0.0038,0.026
201619,1.5084,8.034,Silva Jardim,1.5084,8.034
201620,1.3124,5.4317,Silva Jardim,1.3124,5.4317
201621,0.0665,0.4708,Silva Jardim,0.0665,0.4708
201622,1.7623,4.8032,Silva Jardim,1.7623,4.8032
201623,3.0035,12.1231,Silva Jardim,3.0035,12.1231
201624,0.0311,0.1143,Silva Jardim,0.0311,0.1143
201625,0.4124,1.2692,Silva Jardim,0.4124,1.2692
201626,0.2698,1.1886,Silva Jardim,0.2698,1.1886
201627,0.0383,0.1325,Silva Jardim,0.0383,0.1325
201628,0.0219,0.0786,Silva Jardim,0.0219,0.0786
201629,0.1387,0.5221,Silva Jardim,0.1387,0.5221
201630,0.3015,1.9248,Silva Jardim,0.3015,1.9248
201631,0.2299,1.3185,Silva Jardim,0.2299,1.3185
201632,0.3331,1.898,Silva Jardim,0.3331,1.898
201633,0.4038,1.8488,Silva Jardim,0.4038,1.8488
201634,0.6539,2.6305,Silva Jardim,0.6539,2.6305
201635,1.2693,6.8483,Silva Jardim,1.2693,6.8483
201636,0.3636,1.8264,Silva Jardim,0.3636,1.8264
201637,0.2962,1.5521,Silva Jardim,0.2962,1.5521
201638,1.0713,4.2133,Silva Jardim,1.0713,4.2133
201639,1.0208,3.6834,Silva Jardim,1.0208,3.6834
201640,2.0771,6.1663,Silva Jardim,2.0771,6.1663
201641,0.5602,3.6515,Silva Jardim,0.5602,3.6515
201642,0.1924,1.0414,Silva Jardim,0.1924,1.0414
201643,1.2089,6.697,Silva Jardim,1.2089,6.697
201644,3.8537,17.8947,Silva Jardim,3.8537,17.8947
201645,2.6781,12.1358,Silva Jardim,2.6781,12.1358
201646,6.2523,18.7696,Silva Jardim,6.2523,18.7696
201647,0.0418,0.1947,Silva Jardim,0.0418,0.1947
201648,0.902,5.0198,Silva Jardim,0.902,5.0198
201649,3.6317,16.9083,Silva Jardim,3.6317,16.9083
201650,4.418,14.4963,Silva Jardim,4.418,14.4963
201651,1.0919,2.5419,Silva Jardim,1.0919,2.5419
201652,0.637,3.3295,Silva Jardim,0.637,3.3295
201701,2.6402,12.3728,Silva Jardim,2.6402,12.3728
201702,6.9152,32.0231,Silva Jardim,6.9152,32.0231
201703,2.1677,8.6793,Silva Jardim,2.1677,8.6793
201704,0.3219,1.1824,Silva Jardim,0.3219,1.1824
201705,1.7276,7.6177,Silva Jardim,1.7276,7.6177
201706,2.6632,14.6373,Silva Jardim,2.6632,14.6373
201707,0.0074,0.0527,Silva Jardim,0.0074,0.0527
201708,0.9375,5.3063,Silva Jardim,0.9375,5.3063
201709,1.4295,6.9898,Silva Jardim,1.4295,6.9898
201710,2.0293,8.1597,Silva Jardim,2.0293,8.1597
201711,2.5298,14.0205,Silva Jardim,2.5298,14.0205
201712,2.176,9.2841,Silva Jardim,2.176,9.2841
201713,1.655,6.6177,Silva Jardim,1.655,6.6177
201714,1.2574,5.8074,Silva Jardim,1.2574,5.8074
201715,1.6605,9.119,Silva Jardim,1.6605,9.119
201716,0.917,4.2958,Silva Jardim,0.917,4.2958
201717,0.7661,2.9351,Silva Jardim,0.7661,2.9351
201718,0.6356,3.6623,Silva Jardim,0.6356,3.6623
201719,0.6067,2.7615,Silva Jardim,0.6067,2.7615
201720,1.1928,6.1944,Silva Jardim,1.1928,6.1944
201721,0.8576,5.66,Silva Jardim,0.8576,5.66
201722,0.0363,0.1451,Silva Jardim,0.0363,0.1451
201723,0.5631,3.4263,Silva Jardim,0.5631,3.4263
201724,1.8373,9.6051,Silva Jardim,1.8373,9.6051
201725,1.9784,7.4166,Silva Jardim,1.9784,7.4166
201726,0.3687,1.752,Silva Jardim,0.3687,1.752
201727,1.0774,3.3147,Silva Jardim,1.0774,3.3147
201728,0.1224,0.2608,Silva Jardim,0.1224,0.2608
201729,0.3641,1.6246,Silva Jardim,0.3641,1.6246
201730,0.1596,0.874,Silva Jardim,0.1596,0.874
201731,0.3657,1.9315,Silva Jardim,0.3657,1.9315
201732,0.1191,0.7508,Silva Jardim,0.1191,0.7508
201733,1.5122,3.3102,Silva Jardim,1.5122,3.3102
201734,0.8582,4.2346,Silva Jardim,0.8582,4.2346
201735,0.2447,1.2515,Silva Jardim,0.2447,1.2515
201736,0.0,0.0,Silva Jardim,-0.0005,-0.0035
201737,0.0032,0.0126,Silva Jardim,0.0032,0.0126
201738,0.0096,0.0451,Silva Jardim,0.0096,0.0451
201739,0.141,1.6591,Silva Jardim,0.141,1.6591
201740,0.5789,3.1453,Silva Jardim,0.5789,3.1453
201741,0.0113,0.0594,Silva Jardim,0.0113,0.0594
201742,0.3491,1.8566,Silva Jardim,0.3491,1.8566
201743,1.8279,6.0211,Silva Jardim,1.8279,6.0211
201744,0.5557,2.5635,Silva Jardim,0.5557,2.5635
201745,1.0785,5.1741,Silva Jardim,1.0785,5.1741
201746,1.1339,8.2768,Silva Jardim,1.1339,8.2768
201747,5.5179,19.6638,Silva Jardim,5.5179,19.6638
201748,3.4017,14.7404,Silva Jardim,3.4017,14.7404
201749,1.3346,5.8508,Silva Jardim,1.3346,5.8508
201750,0.3014,2.0915,Silva Jardim,0.3014,2.0915
201751,0.2766,2.068,Silva Jardim,0.2766,2.068
201752,4.8188,17.4307,Silva Jardim,4.8188,17.4307
201753,0.8085,0.8085,Silva Jardim,0.8085,0.8085
201800,4.7823,13.7713,Silva Jardim,4.7823,13.7713
201801,0.4418,2.9284,Silva Jardim,0.4418,2.9284
201802,0.3082,2.8783,Silva Jardim,0.3082,2.8783
201803,3.2202,16.2786,Silva Jardim,3.2202,16.2786
201804,1.9081,8.7093,Silva Jardim,1.9081,8.7093
201805,1.7889,7.4514,Silva Jardim,1.7889,7.4514
201806,2.2865,17.179,Silva Jardim,2.2865,17.179
201807,4.4327,16.3786,Silva Jardim,4.4327,16.3786
201808,4.0704,17.7248,Silva Jardim,4.0704,17.7248
201809,5.3882,20.5329,Silva Jardim,5.3882,20.5329
201810,2.9133,14.2748,Silva Jardim,2.9133,14.2748
201811,4.1462,20.77,Silva Jardim,4.1462,20.77
201812,0.0,0.0,Silva Jardim,-0.0361,-0.1477
201813,3.5126,12.8438,Silva Jardim,3.5126,12.8438
201814,0.7471,4.7871,Silva Jardim,0.7471,4.7871
