week,precipitation_avg,precipitation_max,CITY
201427,3.4897959183673493,11.589303744553593,Duas Barras
201428,0.4149361383097376,2.1428571428571397,Duas Barras
201429,0.5095237816967417,2.187499999999998,Duas Barras
201430,0.9714285714189963,4.662499999999435,Duas Barras
201431,0.6196428571428572,3.5874999999999924,Duas Barras
201432,0.6821428557146775,3.387499999999961,Duas Barras
201433,0.14420764110306325,0.7179773702824157,Duas Barras
201434,0.7267857166128832,4.187500000000004,Duas Barras
201435,0.9389000951169413,3.8374999999999932,Duas Barras
201436,0.016071428572958152,0.08081746342133848,Duas Barras
201437,0.10203256043631069,0.21873429390757249,Duas Barras
201438,0.33168266538079005,1.8381444006240297,Duas Barras
201439,0.6364325870451784,3.157906465501311,Duas Barras
201440,0.039447849313502745,0.15663748308408704,Duas Barras
201441,0.03750000000295377,0.20000000000000012,Duas Barras
201442,1.4892857142857152,7.737500000000001,Duas Barras
201443,3.92142857142857,16.786737258736487,Duas Barras
201444,1.6196428571428578,8.412500000000005,Duas Barras
201445,2.79218691290256,9.396363909992168,Duas Barras
201446,0.3960753413770519,3.266533099484357,Duas Barras
201447,5.5717024072250885,18.780932588903458,Duas Barras
201448,3.810553526877684,16.37901675389715,Duas Barras
201449,0.5055859048744891,4.4625,Duas Barras
201450,1.6964285714418366,9.918071676477716,Duas Barras
201451,1.764285714285713,8.125000000000004,Duas Barras
201452,3.31874999999995,10.587499999999988,Duas Barras
201500,1.7888666428334101,4.682150771217386,Duas Barras
201501,1.239797943569915,5.854774840957707,Duas Barras
201502,0.01333333334037346,0.027213690100616195,Duas Barras
201503,1.4104769805552535,7.893333333333334,Duas Barras
201504,1.800214984037926,15.213333333333345,Duas Barras
201505,4.960758556372717,16.06153846153845,Duas Barras
201506,1.837362610507347,8.09230769230769,Duas Barras
201507,3.789010988987882,20.338461538461512,Duas Barras
201508,1.2329670329670348,7.978804502682384,Duas Barras
201509,1.8965491580983738,8.178845968812489,Duas Barras
201510,2.948870840698101,6.974085750534817,Duas Barras
201511,2.784353741496524,12.914285714285722,Duas Barras
201512,2.8102040816326004,13.442857142857138,Duas Barras
201513,3.5280000000000005,15.106666666666676,Duas Barras
201514,1.8723809523809531,8.053333333333343,Duas Barras
201515,1.0304761904761912,5.453333333333321,Duas Barras
201516,1.7805505579413183,8.906666666666668,Duas Barras
201517,1.4019047619047615,6.537499999999989,Duas Barras
201518,1.813333333333333,7.586666666666667,Duas Barras
201519,0.5777086117264467,2.528745771383777,Duas Barras
201520,0.7789096293892679,1.792205500606721,Duas Barras
201521,0.805714285720183,4.9200000000000275,Duas Barras
201522,0.5771428571428573,2.6933333333333316,Duas Barras
201523,0.09044990552385485,0.3466666660169344,Duas Barras
201524,1.699047619047559,5.565885641681696,Duas Barras
201525,1.0964285714285718,5.187499999999998,Duas Barras
201526,0.26857142857142857,1.3500000000000014,Duas Barras
201527,0.401343439792206,2.0602500319102925,Duas Barras
201528,0.033177465950831694,0.1249999999999995,Duas Barras
201529,0.6589285714285714,2.850000000000582,Duas Barras
201530,0.3321428571428572,1.8999999999999986,Duas Barras
201531,0.02679417347230058,0.06250140739955894,Duas Barras
201532,0.14093658821558228,0.7132216702055642,Duas Barras
201533,0.2780526046843367,1.2312511813258482,Duas Barras
201534,1.1854310407529813,8.102003505618786,Duas Barras
201535,0.706084802421166,2.8222222235293692,Duas Barras
201536,2.4158730158732102,7.233333333333557,Duas Barras
201537,0.9317472270679291,5.25555555555556,Duas Barras
201538,0.034753842672199324,0.12268529041954315,Duas Barras
201539,0.9333333333330556,4.688888888888895,Duas Barras
201540,0.5460328394527956,2.822222222222221,Duas Barras
201541,0.036974789915966276,0.21176470588235324,Duas Barras
201542,0.9026610644257701,3.5647058823529414,Duas Barras
201543,2.3944650108358214,8.001327369274017,Duas Barras
201544,0.7017541391229767,4.27029784763854,Duas Barras
201545,1.7760645622378939,11.210845044597905,Duas Barras
201546,3.5444444444444465,14.311111111111112,Duas Barras
201547,2.3333333333333353,9.61111111111112,Duas Barras
201548,3.5543543582565857,10.117385805878468,Duas Barras
201549,2.890756302540294,12.199999999999996,Duas Barras
201550,2.6896795209947175,8.525971645550085,Duas Barras
201551,1.2449559653072804,7.282352941176473,Duas Barras
201552,2.004705882352943,6.517647058823529,Duas Barras
201600,10.436654105677835,17.712499999999995,Duas Barras
201601,1.1007910486674768,5.889016227957423,Duas Barras
201602,5.803355899872553,20.512500000000003,Duas Barras
201603,4.541238715528257,13.57851568858062,Duas Barras
201604,2.8035714285714297,15.337499999999984,Duas Barras
201605,0.15777777828520861,0.9600000000000001,Duas Barras
201606,3.531428571428569,16.6266666666667,Duas Barras
201607,6.1930158730074405,22.159999999999975,Duas Barras
201608,4.084012235260494,16.070554385543744,Duas Barras
201609,4.266666666666666,18.026666666666653,Duas Barras
201610,4.017142857142858,21.47999999999999,Duas Barras
201611,3.6839285713462466,16.16250000000001,Duas Barras
201612,1.9081542014191113,12.73749999999945,Duas Barras
201613,1.5196428571428564,7.1999999999999895,Duas Barras
201614,0.044642857142619896,0.2499999999999906,Duas Barras
201615,0.12605044412438932,0.7764705882352949,Duas Barras
201616,0.018504392632104485,0.07058823798377395,Duas Barras
201617,0.9210825127443968,3.2895904747611127,Duas Barras
201618,0.3404331248190508,1.652588735149004,Duas Barras
201619,1.3695944258591828,6.9135018430730595,Duas Barras
201620,1.3154077942294389,5.870588235294121,Duas Barras
201621,0.3085411424776604,1.24635228312706,Duas Barras
201622,2.093650793650795,5.706877270000092,Duas Barras
201623,3.030110132631932,12.41,Duas Barras
201624,0.03869523774133298,0.13222412699317998,Duas Barras
201625,0.5357142857142857,2.2499999999999996,Duas Barras
201626,0.28287982687921415,1.1511547607283237,Duas Barras
201627,0.048837935028663355,0.13274998383893843,Duas Barras
201628,0.024479825139966927,0.0836096043950465,Duas Barras
201629,0.16428571428583405,0.5800000000002635,Duas Barras
201630,0.25115539204959436,1.480000000000002,Duas Barras
201631,0.3714285714285731,2.1300000000000043,Duas Barras
201632,0.3085714285714283,1.6400000000000021,Duas Barras
201633,0.479999999999817,2.360000000000005,Duas Barras
201634,0.6928561738384662,2.115158043610464,Duas Barras
201635,1.6557142857142901,8.240000000000007,Duas Barras
201636,0.42785714285714305,2.2799999999999954,Duas Barras
201637,0.361428571517538,2.080000000000002,Duas Barras
201638,1.1504761904761973,4.509999999999999,Duas Barras
201639,0.9894352818899841,3.4210526318185974,Duas Barras
201640,2.0286785715903792,5.7600000000000176,Duas Barras
201641,0.9154945317446935,4.369999999994224,Duas Barras
201642,0.4481203007518863,2.526315789473685,Duas Barras
201643,1.1766964940006612,6.502045745362944,Duas Barras
201644,3.3301729834780054,13.445425657878216,Duas Barras
201645,4.97473955539699,21.190123553439847,Duas Barras
201646,6.980451127819549,21.431578947368426,Duas Barras
201647,0.22229995104961,0.8503414526833275,Duas Barras
201648,1.479699248120302,7.642105263157903,Duas Barras
201649,4.067857142857143,16.502186795770303,Duas Barras
201650,5.750000000000037,18.119999999999997,Duas Barras
201651,1.1492752663115362,3.2156339684264856,Duas Barras
201652,0.7684210526315761,3.7684210526311714,Duas Barras
201701,3.596685876514059,12.69105658963266,Duas Barras
201702,6.975939849624066,29.978947368421018,Duas Barras
201703,1.4345041578892008,7.504954084618536,Duas Barras
201704,0.39730160571625545,1.441594972822117,Duas Barras
201705,3.5353383458646457,11.684210526315804,Duas Barras
201706,3.1503759398496287,16.231578947368405,Duas Barras
201707,0.061089826550720185,0.442961643674708,Duas Barras
201708,1.6060150375939861,7.768421052631568,Duas Barras
201709,1.4856317948969942,7.050557761278256,Duas Barras
201710,3.3278195488721782,13.242105263157848,Duas Barras
201711,2.8706766917293214,14.610526315789459,Duas Barras
201712,2.237593984962406,9.385580903932345,Duas Barras
201713,1.8400000000000005,6.680000000000006,Duas Barras
201714,1.8585714285714305,10.009999999999994,Duas Barras
201715,1.6842857142857275,8.610000000000682,Duas Barras
201716,1.1107901993846276,5.209999999999998,Duas Barras
201717,0.8753073706663516,5.564778686869515,Duas Barras
201718,0.7214285714285791,3.6999999999999997,Duas Barras
201719,0.3470758469352182,2.5899522969415782,Duas Barras
201720,1.0691244320586053,5.760000000000002,Duas Barras
201721,1.3460176087433957,6.364458080667977,Duas Barras
201722,0.043533231279778026,0.14996544124440814,Duas Barras
201723,0.7885714285714284,4.859999999999991,Duas Barras
201724,1.7199999999999998,9.040000000000001,Duas Barras
201725,1.9371428571428582,8.35,Duas Barras
201726,0.4973809523809886,2.75,Duas Barras
201727,1.053698010390546,3.810526315789471,Duas Barras
201728,0.24081557217037963,0.8048465468239328,Duas Barras
201729,0.32631578947368367,1.4736842101731122,Duas Barras
201730,0.3442796686417087,1.9785792604465207,Duas Barras
201731,0.4585714285714285,2.2899999999903944,Duas Barras
201732,0.12142902608184704,0.6800000024238222,Duas Barras
201733,0.6486085244627391,2.3052214356444902,Duas Barras
201734,0.8448978691528686,4.161904761904762,Duas Barras
201735,0.23116883116883347,1.1272727272727274,Duas Barras
201736,0.025157499142299145,0.07261851249983561,Duas Barras
201737,0.011687520764143379,0.06363636363634631,Duas Barras
201738,0.011688311667779883,0.054543962412141773,Duas Barras
201739,0.6738660715766359,3.9877943320825504,Duas Barras
201740,1.171269254449633,3.9565217391304417,Duas Barras
201741,0.015344387121000395,0.08827547029353892,Duas Barras
201742,0.3168831168831169,1.7181818181818165,Duas Barras
201743,2.991035412962151,9.325000272498347,Duas Barras
201744,0.6764233930290853,3.126822976497719,Duas Barras
201745,1.4663696172552718,5.554545454545462,Duas Barras
201746,1.2411375578531285,7.954545454545457,Duas Barras
201747,5.646258503401319,19.40629585591553,Duas Barras
201748,3.3983614703234575,16.553085668462884,Duas Barras
201749,1.6610389621610064,6.322485892260906,Duas Barras
201750,1.174054352925241,7.164164388461846,Duas Barras
201751,0.060457027885365826,0.5670049048560788,Duas Barras
201752,5.469356030370294,20.391170318562082,Duas Barras
201753,2.0175598939851116,2.0175598939851116,Duas Barras
201800,5.517681159424097,14.78260869565219,Duas Barras
201801,1.3090329390786182,5.26607918575175,Duas Barras
201802,0.5973847934922528,3.566073267098329,Duas Barras
201803,4.342608695652168,18.50434782608693,Duas Barras
201804,2.11325051759834,10.458914584878501,Duas Barras
201805,2.0223102690045005,8.27122178545865,Duas Barras
201806,1.3406838830428964,17.826086956521753,Duas Barras
201807,4.9444417786625685,17.146934103000614,Duas Barras
201808,4.6454545454545455,19.40569968965821,Duas Barras
201809,6.372789115653009,23.780952380952368,Duas Barras
201810,3.154545454545456,14.118181818181833,Duas Barras
201811,4.380579515042139,20.366527213480122,Duas Barras
201812,0.49445935837373767,2.2066643023088797,Duas Barras
201813,3.2765327395946158,11.430927098977094,Duas Barras
201814,0.8168831168843299,4.781818181818185,Duas Barras
201815,2.055556435519807,9.32671077001517,Duas Barras
201816,0.3844155844155844,2.045454545466212,Duas Barras
201817,0.3552795031055903,2.3043478260869645,Duas Barras
201818,1.8621118012422393,9.19803034551722,Duas Barras
201819,2.2976183932378706,10.608041947126097,Duas Barras
201820,0.26956521738983436,1.4347826086956539,Duas Barras
201821,0.3496730035337303,1.7719287760555782,Duas Barras
201822,1.1043478259490973,3.5479574091887054,Duas Barras
201823,0.21759143763578104,0.7141884291871698,Duas Barras
201824,0.6043871833619541,1.236454381510639,Duas Barras
201825,0.08686859088316677,0.3738325744005505,Duas Barras
201826,0.40621118012422397,2.269565217391305,Duas Barras
201827,1.1123313723031611,5.792637866496633,Duas Barras
201828,0.02943039753269554,0.09166658588280877,Duas Barras
201829,0.4642857142857142,2.450000000000007,Duas Barras
201830,2.174411372103779,7.5604789232942355,Duas Barras
201831,1.6575549449858875,8.92705058027518,Duas Barras
201832,0.474603174603175,2.791666667282621,Duas Barras
201833,0.07514873283066632,0.25393613223363437,Duas Barras
201834,0.40119040094946057,1.9583333333333346,Duas Barras
201835,0.6090642974288246,4.1823464311326,Duas Barras
201836,1.3507395876782002,6.657006466846885,Duas Barras
201837,1.9083333333333359,6.75,Duas Barras
201838,1.302223641111752,8.117620111017649,Duas Barras
201839,0.6056979437806617,4.295587570482347,Duas Barras
201840,2.179408269478871,8.524346830554995,Duas Barras
201841,1.8627106227106192,6.092307692311321,Duas Barras
201842,1.2559019274014305,5.088924333698587,Duas Barras
201843,0.6604395902943438,3.3923076923107063,Duas Barras
201844,5.296703296703297,17.33076923076926,Duas Barras
201845,0.961023852729502,4.99199999999999,Duas Barras
201846,2.6182857142857165,10.416000000000002,Duas Barras
201847,2.346285714285685,11.463999999999885,Duas Barras
201848,2.5291428571428582,9.016000000000002,Duas Barras
201849,0.1699161900509698,1.018417947998092,Duas Barras
201850,1.3954285714285701,7.28800000000002,Duas Barras
201851,3.8297142857309683,13.271999999999995,Duas Barras
201852,2.84805180841012,5.486289106369232,Duas Barras
201900,5.401588654627793,16.988190174823423,Duas Barras
201901,0.03736079199132618,0.23252020161859183,Duas Barras
201902,1.6858472341448287,8.6950916418154,Duas Barras
201903,2.418746516499935,11.708885844618797,Duas Barras
201904,0.17192436580987577,1.0746829546662484,Duas Barras
201905,5.975824175558866,16.611095391570494,Duas Barras
201906,1.7696151529522544,8.896172923775948,Duas Barras
201907,5.349869540489506,19.938461538461542,Duas Barras
201908,6.606945434256218,24.49054996136626,Duas Barras
201909,2.3732140359970035,12.871999999999984,Duas Barras
201910,4.831999999999986,18.144000000000005,Duas Barras
201911,4.392231121005367,18.538461538461522,Duas Barras
201912,1.9978021978021945,9.30769230769232,Duas Barras
201913,0.4741401526345713,2.0373132700906096,Duas Barras
201914,4.638857142823128,19.888000000000037,Duas Barras
201915,1.6478378566083844,8.588864203944365,Duas Barras
201916,0.8754285714285714,5.839999999999991,Duas Barras
201917,0.4360936828414481,1.6627817469995572,Duas Barras
201918,1.43810790596673,8.520418618341296,Duas Barras
201919,5.422857142857136,19.951999999999995,Duas Barras
201920,0.2953659362767775,1.9653194838802748,Duas Barras
201921,0.19972364284938188,2.7029307297306646,Duas Barras
201922,2.594285714285714,10.239999999999993,Duas Barras
201923,0.3180221765721801,1.916875413243646,Duas Barras
201924,0.4788571376298262,2.6640000000000015,Duas Barras
201925,0.015036641854125902,0.03405155054426023,Duas Barras
201926,0.7482317040894904,4.48124011453199,Duas Barras
201927,0.07802199650267484,0.438462031929997,Duas Barras
201928,0.35366107651732454,1.5427486978784142,Duas Barras
201929,0.04382247398534395,0.11686792122469611,Duas Barras
201930,0.08462152386212819,0.5203585216231035,Duas Barras
201931,0.7588571011218145,3.84799999999561,Duas Barras
201932,0.5805714285714285,2.399999999997376,Duas Barras
201933,1.2430089615631104,7.023087254141797,Duas Barras
201934,0.2659340657533303,1.6307692307692312,Duas Barras
201935,1.472470608647632,8.43076923076924,Duas Barras
201936,0.09890109868395613,0.5923076923076929,Duas Barras
201937,0.07032965811327488,0.4153846153845975,Duas Barras
201938,2.0857142857142867,6.461538461538442,Duas Barras
201939,0.35320518028387293,1.937200728381604,Duas Barras
201940,1.2567264490833079,5.810823078221501,Duas Barras
201941,0.037706880717307927,0.1425382512604949,Duas Barras
201942,1.059340659345258,6.493140898472272,Duas Barras
201943,2.061538461537771,9.438461538461533,Duas Barras
201944,1.6560439560502385,13.395642909114978,Duas Barras
201945,3.4164835164836873,12.761538461538468,Duas Barras
201946,3.864847132618939,14.24218854733492,Duas Barras
201947,2.17628409478447,7.941032513652566,Duas Barras
201948,3.7950891060628367,14.668974899309159,Duas Barras
201949,3.19771428571428,13.584000000000023,Duas Barras
201950,1.9309660742187391,8.956646735775315,Duas Barras
201951,3.858285714285719,16.7120000000001,Duas Barras
201952,1.3493333333333362,3.888000000000003,Duas Barras
202000,5.357692307692306,14.46153846153847,Duas Barras
202001,4.087912087912085,14.65014386468286,Duas Barras
202002,3.5815384615384596,15.384615384592644,Duas Barras
202003,3.548040034972232,11.703356994801782,Duas Barras
202004,1.533668444078929,6.692073766192767,Duas Barras
202005,3.9637284205654453,15.663999999999993,Duas Barras
202006,4.7731920183081655,15.472000000000017,Duas Barras
202007,4.038857142857145,16.584,Duas Barras
202008,3.549659988182292,13.272432026899486,Duas Barras
202009,4.506285714285714,17.41600000000001,Duas Barras
202010,1.5977235451204121,7.023610907317897,Duas Barras
202011,3.4369047619047675,15.341023059014315,Duas Barras
202012,0.8495851235272432,3.4666666666680435,Duas Barras
202013,2.7607142857144833,12.621877687484986,Duas Barras
202014,1.559375028309981,6.402657034164822,Duas Barras
202015,0.5514566888876004,2.9061379211571863,Duas Barras
202016,0.0507875120528529,0.1770584619794316,Duas Barras
202017,0.6347826086956507,3.8434782608693716,Duas Barras
202018,2.5311688311688334,11.318181818181827,Duas Barras
202019,1.4090909090909085,11.633884228877218,Duas Barras
202020,0.0753246753251155,0.28181818181818186,Duas Barras
202021,1.517263044528936,8.624696619224883,Duas Barras
202022,0.09872155709497656,0.518181830998855,Duas Barras
202023,0.10469705585725836,0.35826643347656795,Duas Barras
202024,0.4134199134202569,2.1181818181818213,Duas Barras
202025,0.03223510017683287,0.030265186828638234,Duas Barras
202026,0.23426934314141168,0.723212145588904,Duas Barras
202027,0.03380235090344845,0.14545455235981217,Duas Barras
202028,0.4688311688311683,2.399999999999996,Duas Barras
202029,0.03920380315817773,0.14545456190453562,Duas Barras
202030,1.0532467532278795,5.065255123919838,Duas Barras
202031,0.02626949603659705,0.08181818689700986,Duas Barras
202032,0.04025986586867183,0.17272727272727204,Duas Barras
202033,1.4532467532467532,6.327272727272731,Duas Barras
202034,0.42770562770554255,1.863636363636357,Duas Barras
202035,0.1116883229234892,0.5818181818181828,Duas Barras
202036,0.00923337218178612,0.05323097382656117,Duas Barras
202037,0.28571428571428575,1.763636363636365,Duas Barras
202038,3.2406417449403135,9.558419048694963,Duas Barras
202039,0.16233766233766234,1.0636363636363941,Duas Barras
202040,1.3877299459666415,5.909090917347219,Duas Barras
202041,0.5753248170483749,3.800483466047961,Duas Barras
202042,1.6729131593640854,8.787100777945593,Duas Barras
202043,3.80779220779221,15.490909090909097,Duas Barras
202044,2.5407643811584584,7.483503932974406,Duas Barras
202045,5.148201533700281,17.74589470953153,Duas Barras
202046,4.2085057341335075,14.697097242070509,Duas Barras
202047,1.5619047619047624,8.057142857142862,Duas Barras
202048,2.554976698367876,10.1411794922915,Duas Barras
202049,5.852960675585179,20.80199515912767,Duas Barras
202050,0.8854299785173895,5.111022597213889,Duas Barras
202051,6.484029113349419,24.736981931623017,Duas Barras
202052,1.8092127808186587,5.4929326504703155,Duas Barras
202100,5.946153846153846,10.192307692307704,Duas Barras
202101,3.559428571428577,14.656000000000029,Duas Barras
202102,3.0468575899926744,11.976000000000013,Duas Barras
202103,0.31176877159694094,1.00800000098336,Duas Barras
202104,0.004431447327588047,0.03828490165490901,Duas Barras
202105,3.693847997735167,16.717007362201983,Duas Barras
202106,3.6819058979770634,14.365153848827534,Duas Barras
202107,4.329904761904757,24.06713744480027,Duas Barras
202108,1.9966989684819938,5.419318115769451,Duas Barras
202109,1.0252747252747225,5.7230769230769365,Duas Barras
202110,5.350883629315885,19.44800000000006,Duas Barras
202111,1.4178571428571414,8.366666666666662,Duas Barras
202112,0.1726708074534167,1.1217391307519944,Duas Barras
202113,3.3990079367515866,17.883333333333432,Duas Barras
202114,1.3009209754944495,5.008000000000006,Duas Barras
202115,0.8845714285714291,5.223999999999994,Duas Barras
202116,1.6072380952381016,6.255999999999988,Duas Barras
202117,2.158333333333335,8.88333333333334,Duas Barras
202118,1.1369047619047654,5.758333333333342,Duas Barras
202119,0.8976190476182242,4.156837585767769,Duas Barras
202120,0.1005071725618266,0.6916666666666597,Duas Barras
202121,0.022748494863076882,0.11666734087416936,Duas Barras
202122,2.500571428571431,13.448000000000015,Duas Barras
202123,1.18809914438581,5.155579549385245,Duas Barras
202124,0.43571428563796466,2.1416666666666657,Duas Barras
202125,0.3728066786731268,1.8083333333275324,Duas Barras
202126,0.12228571428159671,0.4879999999999997,Duas Barras
202127,0.23971428571380718,1.3599999981983393,Duas Barras
202128,0.03879925912475931,0.1384862983171402,Duas Barras
202129,0.08685714285714284,0.528,Duas Barras
202130,0.3648056719881098,1.9027762192213253,Duas Barras
202131,0.1572431551266255,0.5224733456974459,Duas Barras
202132,0.5293956043921338,2.015384615384617,Duas Barras
202133,1.559129141109122,9.626400375134143,Duas Barras
202134,0.15595238095237665,0.9083333333333337,Duas Barras
202135,1.5654761903944974,5.175000000000011,Duas Barras
202136,0.7826190476190473,4.591666666666662,Duas Barras
202137,0.6833333333333331,3.650000000000006,Duas Barras
202138,0.45448546515219,2.166769203589516,Duas Barras
202139,1.2431264527543557,6.457632401137369,Duas Barras
202140,2.7908571428496303,11.167999999999996,Duas Barras
202141,2.0458595160898456,7.021714608741011,Duas Barras
202142,2.414816326353919,7.1759999999999975,Duas Barras
202143,1.3442370887887243,4.515792591547737,Duas Barras
202144,2.459934687760033,9.182223721721087,Duas Barras
202145,1.2648351648355423,4.707692307692291,Duas Barras
202146,2.091208791208792,9.7076923076923,Duas Barras
202147,1.3259097590004745,4.053257519677811,Duas Barras
202148,3.8072605484411897,15.739179377888338,Duas Barras
202149,3.3040514110776673,12.810415944961171,Duas Barras
202150,7.133441165483108,20.313506127913524,Duas Barras
202151,2.0950626857987875,10.030769230769204,Duas Barras
202152,6.152371561495722,13.154309133207999,Duas Barras
202200,3.8320000000000034,3.8320000000000034,Duas Barras
202201,4.376000000000002,14.83999999999998,Duas Barras
202202,3.199999999999994,12.104000000000001,Duas Barras
202203,0.37548421764161966,2.722589021383384,Duas Barras
202204,2.233142557057884,10.630770624427111,Duas Barras
202205,6.378589189610827,23.457074931941253,Duas Barras
202206,6.708095398010033,22.9742101824724,Duas Barras
202207,4.263354037267083,17.4550873184132,Duas Barras
202208,1.7383022774327106,10.817391304347817,Duas Barras
202209,0.32795031055909346,2.2086956521739087,Duas Barras
202210,0.6968944099378688,4.443478260869565,Duas Barras
202211,0.2947116231837022,1.6896384725416886,Duas Barras
202212,3.477976190476191,19.19166666666662,Duas Barras
202213,3.624566373597353,28.519999999999964,Duas Barras
202214,1.8916283428495477,10.595766891250898,Duas Barras
202215,3.935619047644644,17.315755176780417,Duas Barras
202216,0.09485704398765804,0.5519999999999987,Duas Barras
202217,1.435166108383975,11.088000000000022,Duas Barras
202218,1.2434285714285729,8.338037060147556,Duas Barras
202219,0.6045714285714283,1.8794670899200596,Duas Barras
202220,0.8146285714285715,4.248000000000001,Duas Barras
202221,0.11950091969180257,0.35190075495098916,Duas Barras
202222,0.411184291231672,2.9199999999999986,Duas Barras
202223,0.13034714389178012,0.7901700267686936,Duas Barras
202224,0.368,1.3919999999999977,Duas Barras
202225,0.2571428571428563,1.4240000000000008,Duas Barras
202226,0.5634285714285714,2.9920000000000044,Duas Barras
202227,0.04353703511553095,0.10400934018949189,Duas Barras
202228,0.4045714285714284,2.583999999999981,Duas Barras
202229,0.11750094859574041,0.570207856137603,Duas Barras
202230,0.8045714285714287,4.303999999175404,Duas Barras
202231,0.06294954607211092,0.31430330020409786,Duas Barras
202232,1.1000500360512062,4.2320000000000055,Duas Barras
202233,0.5131428520998766,2.2959999999999963,Duas Barras
202234,0.2446912306276641,1.138804818612891,Duas Barras
202235,0.6342857142857142,2.8080000000000016,Duas Barras
202236,0.3188571256137006,1.799999999999997,Duas Barras
202237,1.4875360636923796,4.632000000000002,Duas Barras
202238,1.038000000000031,6.080000000000226,Duas Barras
202239,2.7460820171232196,11.625866879140778,Duas Barras
202240,0.8148571454071617,3.144000000000001,Duas Barras
202241,0.32198388202251654,1.8705683987949362,Duas Barras
202242,2.1098889056105326,12.254925844072798,Duas Barras
202243,2.3011904761904667,9.474999999999987,Duas Barras
202244,3.9107142857125465,12.950725268558568,Duas Barras
202245,3.507326007326009,13.20345630544053,Duas Barras
202246,3.5544666878810376,13.657149437053626,Duas Barras
202247,3.160916112978719,14.349063728835716,Duas Barras
202248,4.978754578754582,17.284615384615357,Duas Barras
202249,1.8252747252747221,8.184615384615366,Duas Barras
202250,3.20769230769231,13.90769230769231,Duas Barras
202251,3.2625006987701526,12.96434029212314,Duas Barras
202252,3.129487179487182,11.267656944618388,Duas Barras
201201,5.413333333333331,18.29333333333334,Duque De Caxias
201202,4.032380954251168,16.97333333333333,Duque De Caxias
201203,1.6904637937698497,4.826666666666664,Duque De Caxias
201204,1.9409686828674153,8.27411406161814,Duque De Caxias
201205,3.38321178918615,14.693426296576133,Duque De Caxias
201206,1.069114346137985,7.429616455817178,Duque De Caxias
201207,2.1037154147431507,10.832146261269413,Duque De Caxias
201208,0.6265306122451835,4.257142857142861,Duque De Caxias
201209,0.030542505200720278,0.2483705219465028,Duque De Caxias
201210,1.076923076923077,4.999999999999997,Duque De Caxias
201211,3.989010989017137,15.38461538461539,Duque De Caxias
201212,3.6923076923076867,14.798226410229034,Duque De Caxias
201213,2.2373823385576186,8.15661914343199,Duque De Caxias
201214,2.718681318681317,14.169230769230763,Duque De Caxias
201215,0.7938095238095237,3.9333333333333282,Duque De Caxias
201216,2.0607142857192398,9.612499999999997,Duque De Caxias
201217,1.107142857142857,5.325000000000005,Duque De Caxias
201218,2.7151785714285714,8.34746585397735,Duque De Caxias
201219,0.27484059022759766,1.2966765081014007,Duque De Caxias
201220,2.1532077399564375,7.773333333333328,Duque De Caxias
201221,0.1744047619047658,0.775,Duque De Caxias
201222,0.804695191771298,4.347290368924442,Duque De Caxias
201223,1.0836529215808182,8.137499999999985,Duque De Caxias
201224,0.9500371016438486,5.657972959149584,Duque De Caxias
201225,1.8645199445321587,9.477715480569406,Duque De Caxias
201226,0.2457142988200763,1.2799999999999971,Duque De Caxias
201227,0.061673089934370616,0.11657845996818154,Duque De Caxias
201228,1.6204081632807983,7.22857142857142,Duque De Caxias
201229,0.836190476158971,3.5466666666666673,Duque De Caxias
201230,0.09345238095238198,0.4000000024885968,Duque De Caxias
201231,0.10301503480316193,0.48122414420862947,Duque De Caxias
201232,1.1142857142857143,5.425000000000005,Duque De Caxias
201233,0.36866395206193375,1.5406963003089036,Duque De Caxias
201234,0.034339965717630545,0.06671488053403934,Duque De Caxias
201235,0.6553571428340759,3.2499999999999996,Duque De Caxias
201236,0.34821428577058217,2.237500000053152,Duque De Caxias
201237,0.3159761644695197,1.5620692725871335,Duque De Caxias
201238,1.7214285702288152,8.524999999999988,Duque De Caxias
201239,1.7303571428571443,8.637500000001765,Duque De Caxias
201240,0.017857142857164297,0.06250081861150503,Duque De Caxias
201241,1.8971676868712666,7.337500006314384,Duque De Caxias
201242,0.4837555236536288,2.1057592210427813,Duque De Caxias
201243,2.256964964252571,9.697563429861095,Duque De Caxias
201244,0.4878112411575106,1.6731801635197678,Duque De Caxias
201245,1.3178571428571424,4.012500000000003,Duque De Caxias
201246,2.839666753794411,8.92178857429479,Duque De Caxias
201247,1.4076190476190475,8.013333333333339,Duque De Caxias
201248,3.2339780681011367,12.933333333333332,Duque De Caxias
201249,1.8628571428571408,8.813333333333341,Duque De Caxias
201250,3.3781762294481776,12.44321478919996,Duque De Caxias
201251,2.346428571428572,10.275000000000015,Duque De Caxias
201252,0.9636904761904762,5.062500000000001,Duque De Caxias
201253,3.3066666666666658,5.546666666666674,Duque De Caxias
201300,5.336814890128976,17.979459924742276,Duque De Caxias
201301,2.890021528492908,10.85006727696328,Duque De Caxias
201302,6.718389488094788,22.899999999999977,Duque De Caxias
201303,3.8000000001321594,14.157142857142869,Duque De Caxias
201304,3.0576448118602633,4.559552277691001,Duque De Caxias
201305,3.4434570064365255,10.141310081174598,Duque De Caxias
201306,0.15714285714286827,0.542857142857144,Duque De Caxias
201307,0.43061224489795913,1.9857142857142853,Duque De Caxias
201308,3.202678571428574,10.7625,Duque De Caxias
201309,2.986988037854325,11.98835030397527,Duque De Caxias
201310,3.173477063227844,10.915448873796421,Duque De Caxias
